"","i","j","day_diff","idx_diff"
"63009",356,174,7.61201981884507,182
"63010",356,175,7.60589758286043,181
"63011",356,176,7.81320108816855,180
"63012",356,177,6.01438323941548,179
"63013",356,178,5.19823229077417,178
"63014",356,179,6.82506507970457,177
"63015",356,180,8.59681441883398,176
"63016",356,181,7.71620787634204,175
"63017",356,182,7.16477729976242,174
"63018",356,183,7.27093361813572,173
"63019",356,184,7.1739222664016,172
"63020",356,185,5.50079234869041,171
"63021",356,186,6.95193509203958,170
"63022",356,187,6.04092881774449,169
"63023",356,188,6.80316990072576,168
"63024",356,189,6.65790869445948,167
"63025",356,190,6.79581478734382,166
"63026",356,191,7.66508903094659,165
"63027",356,192,9.27115171824748,164
"63028",356,193,8.88732570505442,163
"63029",356,194,6.80989009813815,162
"63030",356,195,8.11937733353712,161
"63031",356,196,6.40336025473347,160
"63032",356,197,7.02398168546561,159
"63033",356,198,7.93327023938165,158
"63034",356,199,7.84236600063352,157
"63035",356,200,7.51374023295256,156
"63036",356,201,6.90332782117203,155
"63037",356,202,9.83001785672826,154
"63038",356,203,9.67676649053475,153
"63039",356,204,9.54247251768745,152
"63040",356,205,9.52622877020618,151
"63041",356,206,5.80786946294529,150
"63042",356,207,8.25908865686829,149
"63043",356,208,8.85570745334842,148
"63044",356,209,8.45276773362998,147
"63045",356,210,9.48938306339231,146
"63046",356,211,8.91150770901722,145
"63047",356,212,8.78460141625948,144
"63048",356,213,7.73775757862082,143
"63049",356,214,8.84448281294176,142
"63050",356,215,6.33079010820614,141
"63051",356,216,6.19002912290824,140
"63052",356,217,6.73355794991242,139
"63053",356,218,6.81326970579807,138
"63054",356,219,7.17463951722428,137
"63055",356,220,7.92142716952256,136
"63056",356,221,7.9034215994385,135
"63057",356,222,8.83027547069766,134
"63058",356,223,7.77729673948959,133
"63059",356,224,7.3714243453185,132
"63060",356,225,6.22738296709529,131
"63061",356,226,6.20696957507854,130
"63062",356,227,5.78494833989834,129
"63063",356,228,7.56737132372171,128
"63064",356,229,6.75204748906039,127
"63065",356,230,7.30593610359418,126
"63066",356,231,5.10935414200525,125
"63067",356,232,5.26427360314038,124
"63068",356,233,7.13598905259721,123
"63069",356,234,8.68664759329002,122
"63070",356,235,6.52220960845244,121
"63071",356,236,7.33720265275481,120
"63072",356,237,6.12679471743428,119
"63073",356,238,4.65335067490607,118
"63074",356,239,8.61355217228225,117
"63075",356,240,8.60513355065778,116
"63076",356,241,6.05900001435278,115
"63077",356,242,5.41269618545784,114
"63078",356,243,4.82905136202283,113
"63079",356,244,5.37959152459938,112
"63080",356,245,4.58455872616825,111
"63081",356,246,5.74970800433476,110
"63082",356,247,6.42623972704139,109
"63083",356,248,5.91800834410926,108
"63084",356,249,6.31149617075562,107
"63085",356,250,3.8184766896121,106
"63086",356,251,5.41241142926808,105
"63087",356,252,4.66231185864861,104
"63088",356,253,4.63922347179552,103
"63089",356,254,4.42923803297327,102
"63090",356,255,4.10817343575536,101
"63091",356,256,4.68470308141452,100
"63092",356,257,5.53477076098465,99
"63093",356,258,5.50291820065721,98
"63094",356,259,3.27194519389407,97
"63095",356,260,3.04623552862149,96
"63096",356,261,3.27121343265812,95
"63097",356,262,3.65248024379976,94
"63098",356,263,3.8574774277049,93
"63099",356,264,3.80762342793674,92
"63100",356,265,4.31289021758112,91
"63101",356,266,3.55567487429848,90
"63102",356,267,3.56775298018654,89
"63103",356,268,3.23203988570055,88
"63104",356,269,4.33045080170111,87
"63105",356,270,4.41898051640303,86
"63106",356,271,4.57984111591751,85
"63107",356,272,4.66249998180452,84
"63108",356,273,4.91930809437243,83
"63109",356,274,3.44742822616413,82
"63110",356,275,3.93805900346592,81
"63111",356,276,1.09699988346409,80
"63112",356,277,3.21221052904848,79
"63113",356,278,4.22206942934064,78
"63114",356,279,3.02403785119184,77
"63115",356,280,2.20762901081121,76
"63116",356,281,1.95053027021338,75
"63117",356,282,2.1509412228566,74
"63118",356,283,2.29978167755155,73
"63119",356,284,3.72186458222749,72
"63120",356,285,5.24008328045174,71
"63121",356,286,4.39802927540157,70
"63122",356,287,4.4142376450894,69
"63123",356,288,5.87497678866712,68
"63124",356,289,6.23863405289688,67
"63125",356,290,4.36550401450292,66
"63126",356,291,2.90873224958692,65
"63127",356,292,5.03459166929524,64
"63128",356,293,6.41017865474259,63
"63129",356,294,3.54195032004364,62
"63130",356,295,1.46429942374341,61
"63131",356,296,0.855934891511741,60
"63132",356,297,1.57803290031522,59
"63133",356,298,3.11939841950198,58
"63134",356,299,2.39788931025178,57
"63135",356,300,2.87924834124036,56
"63136",356,301,5.43052696209902,55
"63137",356,302,8.31722528674532,54
"63138",356,303,4.44338779955434,53
"63139",356,304,2.37731130992919,52
"63140",356,305,2.16003920536019,51
"63141",356,306,1.35278835509605,50
"63142",356,307,1.89604057472636,49
"63143",356,308,4.23126949264437,48
"63144",356,309,5.2634834541579,47
"63145",356,310,1.86943929480411,46
"63146",356,311,0.586470571193838,45
"63147",356,312,0.770479331748392,44
"63148",356,313,0.502469151932781,43
"63149",356,314,3.15053292559394,42
"63150",356,315,7.69009729626578,41
"63151",356,316,4.73000994421383,40
"63152",356,317,5.13909077560855,39
"63153",356,318,6.26838912267158,38
"63154",356,319,3.89111518665971,37
"63155",356,320,2.78403668985399,36
"63156",356,321,6.40631605554049,35
"63157",356,322,6.63898794434972,34
"63158",356,323,5.82800147865901,33
"63159",356,324,2.84347853537979,32
"63160",356,325,2.54244280797384,31
"63161",356,326,2.3869534431376,30
"63162",356,327,3.83402878343255,29
"63163",356,328,3.91495512017292,28
"63164",356,329,2.24368548350149,27
"63165",356,330,1.51395921832699,26
"63166",356,331,3.02786493965453,25
"63167",356,332,2.46795249851676,24
"63168",356,333,3.68354350694293,23
"63169",356,334,5.9225875842583,22
"63170",356,335,5.95666169732867,21
"63171",356,336,3.26320636079825,20
"63172",356,337,3.65549899793609,19
"63173",356,338,1.96890774793461,18
"63174",356,339,1.23410320603515,17
"63175",356,340,4.2394239901528,16
"63176",356,341,4.73811974914061,15
"63177",356,342,6.70675275049016,14
"63178",356,343,2.80483961606281,13
"63179",356,344,6.93690699491446,12
"63180",356,345,5.12237714686083,11
"63181",356,346,3.56361926179588,10
"63182",356,347,4.55998489466144,9
"63183",356,348,2.36760612498313,8
"63184",356,349,3.94706611837659,7
"63185",356,350,5.68044622237415,6
"63186",356,351,7.01050234502097,5
"63187",356,352,5.95255093998246,4
"63188",356,353,5.02034052120517,3
"63189",356,354,1.80274882436418,2
"63190",356,355,2.97618150872977,1
"63191",357,1,2.53075883771181,356
"63192",357,2,0.822902766591784,355
"63193",357,3,5.35363574791053,354
"63194",357,4,5.06494008648362,353
"63195",357,5,5.44606754770433,352
"63196",357,6,6.09536771200856,351
"63197",357,7,5.63039567789003,350
"63198",357,8,4.9329224587881,349
"63199",357,9,7.47903948854967,348
"63200",357,10,6.05685816675015,347
"63201",357,11,5.28495795509103,346
"63202",357,12,4.83457021364566,345
"63203",357,13,5.82592398818066,344
"63204",357,14,6.27882019065765,343
"63205",357,15,5.07217878375427,342
"63206",357,16,5.02364039264931,341
"63207",357,17,5.61040279626896,340
"63208",357,18,5.41682501009456,339
"63209",357,19,2.63584455637775,338
"63210",357,20,4.18933961449548,337
"63211",357,21,6.47151221348051,336
"63212",357,22,8.55757738826283,335
"63213",357,23,6.99015573753382,334
"63214",357,24,7.42771425046834,333
"63215",357,25,4.88521223680251,332
"63216",357,26,4.53010299566458,331
"63217",357,27,4.89875752641526,330
"63218",357,28,5.42097760931778,329
"63219",357,29,4.84691084141144,328
"63220",357,30,5.10608359757145,327
"63221",357,31,5.08533951969551,326
"63222",357,32,6.3787940636009,325
"63223",357,33,2.91597999386487,324
"63224",357,34,5.26301051190543,323
"63225",357,35,5.2295796426097,322
"63226",357,36,5.49402309794584,321
"63227",357,37,4.0405942962206,320
"63228",357,38,4.6386300597302,319
"63229",357,39,5.3232316828935,318
"63230",357,40,6.54220213622428,317
"63231",357,41,6.40406126155459,316
"63232",357,42,6.27848729522879,315
"63233",357,43,4.44567597117597,314
"63234",357,44,2.66125585007022,313
"63235",357,45,4.32557599597213,312
"63236",357,46,4.91284736952866,311
"63237",357,47,3.14810257092191,310
"63238",357,48,2.70141239650385,309
"63239",357,49,3.65069115615144,308
"63240",357,50,6.63022025345903,307
"63241",357,51,4.31538956694175,306
"63242",357,52,2.64350606905213,305
"63243",357,53,5.15337375393467,304
"63244",357,54,6.45411609970854,303
"63245",357,55,1.95315607428638,302
"63246",357,56,1.59517874106686,301
"63247",357,57,3.83123747276837,300
"63248",357,58,2.44898961200685,299
"63249",357,59,1.880598076829,298
"63250",357,60,3.78797939787644,297
"63251",357,61,3.04859482381226,296
"63252",357,62,6.25598209890534,295
"63253",357,63,3.5967576591443,294
"63254",357,64,1.00540195491156,293
"63255",357,65,2.85950167018412,292
"63256",357,66,4.25077155890006,291
"63257",357,67,5.11665781139777,290
"63258",357,68,2.91828570819954,289
"63259",357,69,4.91940220497923,288
"63260",357,70,2.07191661890412,287
"63261",357,71,2.23145948636751,286
"63262",357,72,1.16117703971344,285
"63263",357,73,3.86724485664058,284
"63264",357,74,2.42970136773319,283
"63265",357,75,1.72001549378913,282
"63266",357,76,1.98444695473823,281
"63267",357,77,4.30119636589751,280
"63268",357,78,4.86763717837226,279
"63269",357,79,3.2135897917386,278
"63270",357,80,1.10542623918246,277
"63271",357,81,2.16702775030154,276
"63272",357,82,2.25393988920192,275
"63273",357,83,3.09566085631899,274
"63274",357,84,4.00537439710901,273
"63275",357,85,4.93601975464284,272
"63276",357,86,4.72259889129458,271
"63277",357,87,5.52018811798724,270
"63278",357,88,4.61933952469461,269
"63279",357,89,3.00873174673182,268
"63280",357,90,4.42755101130318,267
"63281",357,91,1.87339321672055,266
"63282",357,92,2.32068632484153,265
"63283",357,93,2.60583473876818,264
"63284",357,94,6.13505401666007,263
"63285",357,95,2.14748830492328,262
"63286",357,96,1.77305713331958,261
"63287",357,97,3.01431316969133,260
"63288",357,98,2.56535841758748,259
"63289",357,99,3.76106351680646,258
"63290",357,100,3.68389451711998,257
"63291",357,101,4.19494815858885,256
"63292",357,102,2.4170127451379,255
"63293",357,103,1.90756843932459,254
"63294",357,104,4.62185357555146,253
"63295",357,105,1.86774295279536,252
"63296",357,106,3.07680089342992,251
"63297",357,107,2.98135516369454,250
"63298",357,108,4.63821328459187,249
"63299",357,109,3.6350568768658,248
"63300",357,110,4.22557406296769,247
"63301",357,111,3.89742996486496,246
"63302",357,112,1.99027112752872,245
"63303",357,113,3.21196970896268,244
"63304",357,114,5.00115504905399,243
"63305",357,115,5.26445099533516,242
"63306",357,116,4.81630480224818,241
"63307",357,117,5.00808144633331,240
"63308",357,118,4.2838213367192,239
"63309",357,119,4.11661412624644,238
"63310",357,120,3.27632582703107,237
"63311",357,121,3.94944617673695,236
"63312",357,122,4.23477676961809,235
"63313",357,123,4.59757014259407,234
"63314",357,124,1.53599453298227,233
"63315",357,125,3.04691019901944,232
"63316",357,126,2.96187552433702,231
"63317",357,127,4.85551444289987,230
"63318",357,128,5.47584178370423,229
"63319",357,129,4.55826782307247,228
"63320",357,130,5.96750758646994,227
"63321",357,131,5.03734007792899,226
"63322",357,132,4.10335471528898,225
"63323",357,133,4.49498314743152,224
"63324",357,134,5.58754369768495,223
"63325",357,135,5.60899898813191,222
"63326",357,136,5.67417896203339,221
"63327",357,137,3.92112868662439,220
"63328",357,138,4.84055899361505,219
"63329",357,139,5.49029192870138,218
"63330",357,140,4.85744104372326,217
"63331",357,141,5.85352863078343,216
"63332",357,142,5.56779937691018,215
"63333",357,143,5.13833552393562,214
"63334",357,144,5.2791768068104,213
"63335",357,145,5.85754980217023,212
"63336",357,146,5.95415219894333,211
"63337",357,147,5.26596094549318,210
"63338",357,148,5.03885379344332,209
"63339",357,149,5.90475686259264,208
"63340",357,150,7.08501123982252,207
"63341",357,151,8.63339523076139,206
"63342",357,152,7.03776035980252,205
"63343",357,153,7.53187767279735,204
"63344",357,154,6.23201306752069,203
"63345",357,155,7.37054976698058,202
"63346",357,156,6.24176393880676,201
"63347",357,157,6.90296436877722,200
"63348",357,158,6.66551775071237,199
"63349",357,159,8.43364640404344,198
"63350",357,160,9.16346841129821,197
"63351",357,161,8.07367346294954,196
"63352",357,162,7.10566871986787,195
"63353",357,163,6.57718069401839,194
"63354",357,164,5.67580469652899,193
"63355",357,165,5.0721822573636,192
"63356",357,166,6.56129153090005,191
"63357",357,167,4.76608088634004,190
"63358",357,168,6.00002245521649,189
"63359",357,169,6.85453020714924,188
"63360",357,170,7.13976085602609,187
"63361",357,171,5.81868687587983,186
"63362",357,172,6.53054290632909,185
"63363",357,173,7.08976920312276,184
"63364",357,174,6.19640878354392,183
"63365",357,175,6.39703092180808,182
"63366",357,176,6.92827726852949,181
"63367",357,177,8.12172209904806,180
"63368",357,178,6.96600341218626,179
"63369",357,179,7.63835711281889,178
"63370",357,180,6.35280809848476,177
"63371",357,181,7.46228850425757,176
"63372",357,182,9.06208393990249,175
"63373",357,183,8.8442974168625,174
"63374",357,184,5.78732142874921,173
"63375",357,185,7.94768333985449,172
"63376",357,186,8.23407807396347,171
"63377",357,187,7.47609197968682,170
"63378",357,188,7.22845363406795,169
"63379",357,189,6.3263253639741,168
"63380",357,190,6.99448939635708,167
"63381",357,191,7.45905618295412,166
"63382",357,192,6.70395687978681,165
"63383",357,193,8.24474775448935,164
"63384",357,194,7.57506150682541,163
"63385",357,195,6.42561084515006,162
"63386",357,196,6.21392251938125,161
"63387",357,197,6.17102556713512,160
"63388",357,198,6.12593907734673,159
"63389",357,199,6.79531469339778,158
"63390",357,200,8.68294280878873,157
"63391",357,201,8.78919439041709,156
"63392",357,202,8.68848484974373,155
"63393",357,203,10.7809411955235,154
"63394",357,204,10.6955221704051,153
"63395",357,205,9.6921553434607,152
"63396",357,206,8.96451483572137,151
"63397",357,207,7.61640666170987,150
"63398",357,208,8.64988269454267,149
"63399",357,209,8.37658253814555,148
"63400",357,210,9.52611226284727,147
"63401",357,211,9.09392535031864,146
"63402",357,212,9.06388457397515,145
"63403",357,213,8.22762699328863,144
"63404",357,214,8.05634647627193,143
"63405",357,215,7.37037913186932,142
"63406",357,216,6.58621171179835,141
"63407",357,217,6.49566144520475,140
"63408",357,218,6.3668907766096,139
"63409",357,219,7.39638909572407,138
"63410",357,220,7.48899328638788,137
"63411",357,221,8.53884940021107,136
"63412",357,222,8.18759347553924,135
"63413",357,223,8.05702208672702,134
"63414",357,224,8.6701364287343,133
"63415",357,225,5.87613228860535,132
"63416",357,226,5.94031007084718,131
"63417",357,227,5.26342189909517,130
"63418",357,228,5.98644119682902,129
"63419",357,229,7.58136238955149,128
"63420",357,230,5.80618677066736,127
"63421",357,231,6.54507325622586,126
"63422",357,232,7.11322551851834,125
"63423",357,233,6.18989234260414,124
"63424",357,234,6.11945275482935,123
"63425",357,235,7.27099399368615,122
"63426",357,236,5.31983146788288,121
"63427",357,237,6.16706676360254,120
"63428",357,238,7.99367011641111,119
"63429",357,239,7.00437926883266,118
"63430",357,240,6.03793871219711,117
"63431",357,241,6.46802677998313,116
"63432",357,242,6.72735310280542,115
"63433",357,243,7.22771508305166,114
"63434",357,244,6.25757328363266,113
"63435",357,245,6.0601406278845,112
"63436",357,246,5.90443509359882,111
"63437",357,247,6.37278066900396,110
"63438",357,248,5.90982162092206,109
"63439",357,249,4.70232326730603,108
"63440",357,250,6.81913475276263,107
"63441",357,251,5.92309509314626,106
"63442",357,252,6.95135172331247,105
"63443",357,253,6.11756127455436,104
"63444",357,254,6.3725727729963,103
"63445",357,255,6.44135639370268,102
"63446",357,256,5.91543220100202,101
"63447",357,257,5.89502386466871,100
"63448",357,258,3.32449811411253,99
"63449",357,259,3.56761537506328,98
"63450",357,260,3.110215028488,97
"63451",357,261,3.31257600916065,96
"63452",357,262,4.32217732855969,95
"63453",357,263,5.87144939868435,94
"63454",357,264,6.82431996515306,93
"63455",357,265,6.50449232056727,92
"63456",357,266,7.04154749967861,91
"63457",357,267,7.05319382050425,90
"63458",357,268,7.44589952521705,89
"63459",357,269,6.97529716449347,88
"63460",357,270,6.86949758995509,87
"63461",357,271,6.23811063336183,86
"63462",357,272,4.90555414554118,85
"63463",357,273,4.11491478999075,84
"63464",357,274,1.31667644754419,83
"63465",357,275,1.96011780347511,82
"63466",357,276,3.24241882040185,81
"63467",357,277,2.74331079278898,80
"63468",357,278,4.17785193516478,79
"63469",357,279,4.07998788716022,78
"63470",357,280,5.5442105219904,77
"63471",357,281,5.48880060981595,76
"63472",357,282,5.62143668781759,75
"63473",357,283,6.27504447873813,74
"63474",357,284,5.52545838544152,73
"63475",357,285,4.30969730405539,72
"63476",357,286,6.23426706978099,71
"63477",357,287,3.56041992727005,70
"63478",357,288,3.72820014080891,69
"63479",357,289,3.67143921443621,68
"63480",357,290,4.36995337886924,67
"63481",357,291,4.81879728915353,66
"63482",357,292,4.22934532755758,65
"63483",357,293,3.84298381628192,64
"63484",357,294,2.25971238989184,63
"63485",357,295,3.597837581973,62
"63486",357,296,3.43866855467853,61
"63487",357,297,4.01239705074879,60
"63488",357,298,3.35069100853229,59
"63489",357,299,3.5572055611394,58
"63490",357,300,3.25948609619869,57
"63491",357,301,2.30036459359853,56
"63492",357,302,4.98064377556612,55
"63493",357,303,2.68822675454744,54
"63494",357,304,2.67957230898574,53
"63495",357,305,2.16817904556731,52
"63496",357,306,2.94181509109422,51
"63497",357,307,2.39856287146391,50
"63498",357,308,0.920511474345282,49
"63499",357,309,3.18461366807276,48
"63500",357,310,2.96373552750001,47
"63501",357,311,3.72494027736505,46
"63502",357,312,3.52412411444188,45
"63503",357,313,3.80333474719594,44
"63504",357,314,2.02955501877818,43
"63505",357,315,3.39549385007551,42
"63506",357,316,2.05288374633284,41
"63507",357,317,2.57189593714788,40
"63508",357,318,3.70119428421091,39
"63509",357,319,3.29830496395036,38
"63510",357,320,4.74923775769791,37
"63511",357,321,2.11171260935022,36
"63512",357,322,5.09410102251489,35
"63513",357,323,2.82745266233151,34
"63514",357,324,2.57296405065507,33
"63515",357,325,4.47578021910255,32
"63516",357,326,4.6640639915056,31
"63517",357,327,2.22485587998296,30
"63518",357,328,2.40203589964666,29
"63519",357,329,2.6223696432217,28
"63520",357,330,2.84226688790757,27
"63521",357,331,2.32145707279658,26
"63522",357,332,4.10108886536817,25
"63523",357,333,2.49455469376074,24
"63524",357,334,1.7083065641387,23
"63525",357,335,3.06894924249553,22
"63526",357,336,3.48132906222912,21
"63527",357,337,4.00291531441539,20
"63528",357,338,3.58192782853307,19
"63529",357,339,3.99610782336741,18
"63530",357,340,3.71395355994889,17
"63531",357,341,2.41934904914445,16
"63532",357,342,3.30141844371192,15
"63533",357,343,3.62098547294658,14
"63534",357,344,3.70941090932962,13
"63535",357,345,6.23040105860836,12
"63536",357,346,4.75206184086295,11
"63537",357,347,3.74296793679545,10
"63538",357,348,3.62086068236636,9
"63539",357,349,1.04784127786536,8
"63540",357,350,1.74144118512567,7
"63541",357,351,3.52429937805693,6
"63542",357,352,4.3752541273173,5
"63543",357,353,3.3619669591675,4
"63544",357,354,3.71318804530485,3
"63545",357,355,2.74159375040034,2
"63546",357,356,4.29460344619027,1
"63547",358,1,3.30270453717664,357
"63548",358,2,2.75828359691544,356
"63549",358,3,3.41349357748417,355
"63550",358,4,2.26055152268812,354
"63551",358,5,1.99714871787716,353
"63552",358,6,2.6464488821814,352
"63553",358,7,2.18147684806287,351
"63554",358,8,3.47385647689063,350
"63555",358,9,6.21354847259066,349
"63556",358,10,3.4653448196198,348
"63557",358,11,3.76889039765463,347
"63558",358,12,4.33610181218078,346
"63559",358,13,4.56043297222165,345
"63560",358,14,2.82990136083049,344
"63561",358,15,1.6232599539271,343
"63562",358,16,1.57472156282214,342
"63563",358,17,2.25806336022432,341
"63564",358,18,3.90075745265816,340
"63565",358,19,1.58831581397086,339
"63566",358,20,0.886083215366437,338
"63567",358,21,5.20602119752151,337
"63568",358,22,5.10865855843567,336
"63569",358,23,5.00556051459619,335
"63570",358,24,3.97879542064118,334
"63571",358,25,2.43743641350334,333
"63572",358,26,5.19746325209634,332
"63573",358,27,3.38268996897887,331
"63574",358,28,3.90491005188139,330
"63575",358,29,2.86681107346041,329
"63576",358,30,3.59001604013506,328
"63577",358,31,2.45998340593049,327
"63578",358,32,4.8627265061645,326
"63579",358,33,3.32484145810414,325
"63580",358,34,3.99751949594642,324
"63581",358,35,2.35503025836665,323
"63582",358,36,3.97795554050944,322
"63583",358,37,0.939023966704191,321
"63584",358,38,3.27949626652467,320
"63585",358,39,4.05774066693449,319
"63586",358,40,3.09328330639712,318
"63587",358,41,3.77790106483676,317
"63588",358,42,2.82956846540162,316
"63589",358,43,1.3589551238993,315
"63590",358,44,1.93203194630933,314
"63591",358,45,5.84164355340852,313
"63592",358,46,3.64735635356966,312
"63593",358,47,1.90117677467913,311
"63594",358,48,3.06929584396231,310
"63595",358,49,4.92430879992048,309
"63596",358,50,8.14628781089542,308
"63597",358,51,1.72304386306456,307
"63598",358,52,2.21838517152389,306
"63599",358,53,2.31871412363073,305
"63600",358,54,3.00519726988137,304
"63601",358,55,2.00275155766807,303
"63602",358,56,4.08273611483121,302
"63603",358,57,0.38231864294121,301
"63604",358,58,2.69211048415906,300
"63605",358,59,5.32951690665617,299
"63606",358,60,1.01849777381099,298
"63607",358,61,2.52331516998294,297
"63608",358,62,3.72915847769396,296
"63609",358,63,1.40028290328912,295
"63610",358,64,3.87232134065472,294
"63611",358,65,5.90823229371514,293
"63612",358,66,3.10365843930369,292
"63613",358,67,1.7799665240165,291
"63614",358,68,2.17854688408745,290
"63615",358,69,6.11373786861115,289
"63616",358,70,1.37700221092304,288
"63617",358,71,1.21745934345965,287
"63618",358,72,2.58251199489937,286
"63619",358,73,1.58246467008215,285
"63620",358,74,1.17515429638598,284
"63621",358,75,2.94269359733375,283
"63622",358,76,2.63081384566344,282
"63623",358,77,4.69282799178942,281
"63624",358,78,6.38370473580866,280
"63625",358,79,1.15973616836241,279
"63626",358,80,4.55434506900962,278
"63627",358,81,3.52534026479065,277
"63628",358,82,3.25644045594066,276
"63629",358,83,2.97074754549467,275
"63630",358,84,1.60785219429055,274
"63631",358,85,1.98825771986223,273
"63632",358,86,1.27368006146742,272
"63633",358,87,2.64091343678309,271
"63634",358,88,2.12482174972021,270
"63635",358,89,0.960434262929905,269
"63636",358,90,3.62268027175036,268
"63637",358,91,2.13659225026171,267
"63638",358,92,1.12823250498564,266
"63639",358,93,1.93847448233641,265
"63640",358,94,7.65112157409647,264
"63641",358,95,5.00254110241874,263
"63642",358,96,2.99824201888149,262
"63643",358,97,3.15931517638328,261
"63644",358,98,2.90044869647353,260
"63645",358,99,3.74777179452193,259
"63646",358,100,4.94938553307899,258
"63647",358,101,7.64386698841602,257
"63648",358,102,5.86593157496507,256
"63649",358,103,4.7418698450507,255
"63650",358,104,3.9544933191197,254
"63651",358,105,3.86979327206526,253
"63652",358,106,6.52571972325709,252
"63653",358,107,4.49742272113094,251
"63654",358,108,3.97085302816011,250
"63655",358,109,4.62602250549679,249
"63656",358,110,5.86456417938212,248
"63657",358,111,5.41349752230136,247
"63658",358,112,2.04129983576981,246
"63659",358,113,5.52885735193039,245
"63660",358,114,6.31531292355517,244
"63661",358,115,6.52994201129417,243
"63662",358,116,8.26522363207534,242
"63663",358,117,8.45700027616048,241
"63664",358,118,7.73274016654637,240
"63665",358,119,4.7435426000125,239
"63666",358,120,3.77351069288245,238
"63667",358,121,5.21493719269595,237
"63668",358,122,5.5002677855771,236
"63669",358,123,8.04648897242124,235
"63670",358,124,4.98491336280944,234
"63671",358,125,4.56297775645583,233
"63672",358,126,3.92011154818909,232
"63673",358,127,4.18815418646811,231
"63674",358,128,6.00741404487433,230
"63675",358,129,4.51278145427948,229
"63676",358,130,5.30014733003818,228
"63677",358,131,5.5857197414677,227
"63678",358,132,5.36884573124799,226
"63679",358,133,5.76047416339053,225
"63680",358,134,6.85303471364396,224
"63681",358,135,6.87449000409091,223
"63682",358,136,6.9396699779924,222
"63683",358,137,7.37004751645155,221
"63684",358,138,6.39706273719023,220
"63685",358,139,6.75578294466039,219
"63686",358,140,6.12293205968227,218
"63687",358,141,6.31787128247907,217
"63688",358,142,6.83329039286919,216
"63689",358,143,7.53629991627584,215
"63690",358,144,6.9813429810837,214
"63691",358,145,7.12304081812924,213
"63692",358,146,7.34488350151115,212
"63693",358,147,7.4047710974428,211
"63694",358,148,7.33927637951248,210
"63695",358,149,7.7849953583944,209
"63696",358,150,8.33369485341291,208
"63697",358,151,9.23219710140595,207
"63698",358,152,8.61666776806535,206
"63699",358,153,9.04794523023374,205
"63700",358,154,7.19859511629676,204
"63701",358,155,6.70318951054882,203
"63702",358,156,7.05345509081315,202
"63703",358,157,7.00874462130176,201
"63704",358,158,6.74329014792986,200
"63705",358,159,8.83635294977289,199
"63706",358,160,8.8434566551772,198
"63707",358,161,8.24668332494855,197
"63708",358,162,7.94536772718133,196
"63709",358,163,7.8426717099774,195
"63710",358,164,7.19187225396538,194
"63711",358,165,6.45915648559379,193
"63712",358,166,5.89393127446829,192
"63713",358,167,6.45209413749486,191
"63714",358,168,7.2655134711755,190
"63715",358,169,7.90713194174642,189
"63716",358,170,8.14194038351742,188
"63717",358,171,7.08417789183884,187
"63718",358,172,7.7960339222881,186
"63719",358,173,8.35526021908177,185
"63720",358,174,8.72344049394201,184
"63721",358,175,6.96934841162137,183
"63722",358,176,6.76207380714428,182
"63723",358,177,7.4543618426163,181
"63724",358,178,7.85612462660556,180
"63725",358,179,8.20354417872622,179
"63726",358,180,7.5456871378097,178
"63727",358,181,6.79492824782581,177
"63728",358,182,8.39472368347073,176
"63729",358,183,8.17693716043074,175
"63730",358,184,8.00522405066225,174
"63731",358,185,8.56329261286766,173
"63732",358,186,8.21100605696927,172
"63733",358,187,8.74158299564583,171
"63734",358,188,8.02333738370573,170
"63735",358,189,8.49765462083705,169
"63736",358,190,7.2235284148921,168
"63737",358,191,7.27350364578204,167
"63738",358,192,9.47497266543919,166
"63739",358,193,8.06030160425232,165
"63740",358,194,8.10663376799551,164
"63741",358,195,7.06825005251285,163
"63742",358,196,6.20205095532549,162
"63743",358,197,6.54430608497426,161
"63744",358,198,7.7113126238497,160
"63745",358,199,8.25348272567879,159
"63746",358,200,9.46662610548806,158
"63747",358,201,10.0546854063761,157
"63748",358,202,10.7789714575692,156
"63749",358,203,10.6234099595804,155
"63750",358,204,10.0281619139734,154
"63751",358,205,9.13683995417908,153
"63752",358,206,10.2300058516804,152
"63753",358,207,7.20796137584402,151
"63754",358,208,7.98252243811091,150
"63755",358,209,8.25825961044793,149
"63756",358,210,8.85875200641551,148
"63757",358,211,8.42656509388688,147
"63758",358,212,8.39652431754339,146
"63759",358,213,7.67231160400701,145
"63760",358,214,7.79335553191749,144
"63761",358,215,8.24929989335017,143
"63762",358,216,8.02977504928581,142
"63763",358,217,7.01601980751451,141
"63764",358,218,8.61940082743842,140
"63765",358,219,8.95276278355756,139
"63766",358,220,7.53698903381274,138
"63767",358,221,8.24685894531902,137
"63768",358,222,7.77914818967339,136
"63769",358,223,7.38966183029526,135
"63770",358,224,8.00277617230254,134
"63771",358,225,7.69175909193315,133
"63772",358,226,8.04671550145611,132
"63773",358,227,7.0140208315756,131
"63774",358,228,6.99805176195712,130
"63775",358,229,7.3566015441339,129
"63776",358,230,7.76186808631513,128
"63777",358,231,7.81056427218486,127
"63778",358,232,8.21624946022136,126
"63779",358,233,8.97573497897478,125
"63780",358,234,7.63552031226574,124
"63781",358,235,6.60363373725439,123
"63782",358,236,7.12644549016131,122
"63783",358,237,7.96654064381185,121
"63784",358,238,9.25916113237012,120
